"site_year","Year.x","SiteID.x","State","County","Town","Zone","Crop","Date","cdd","cp","cdd2","cp2","Lat","Long","WDn","WLDn","TotDn","WSg","WLSg","Totsg","WRp","WlRp","TotRp","Wsa","Wlsa","TotSa","WMd","WlMd","TotMd","WRm","WlRm","TotRm","WMfc","MlMfc","TotMfc","Wse","WlSe","TotSe","WAm","WlAm","TotAm","Wri","WlRi","TotRi","TotAph.N","Nymph","TotAph","OThers","ring","Year.y","SiteID.y","variable","value"
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,1000,2011,1,"Developed.Low.Intensity",0
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,500,2011,1,"Developed.Low.Intensity",0
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,4000,2011,1,"Grassland.Herbaceous",0.001342807
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,3500,2011,1,"Grassland.Herbaceous",0.001736551
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,3000,2011,1,"Grassland.Herbaceous",0.002361064
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,2500,2011,1,"Grassland.Herbaceous",0.001700016
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,2000,2011,1,"Grassland.Herbaceous",0.002656389
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,1500,2011,1,"Grassland.Herbaceous",0
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,1000,2011,1,"Grassland.Herbaceous",0
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,500,2011,1,"Grassland.Herbaceous",0
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,4000,2011,1,"Shrubland",0.000671403
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,3500,2011,1,"Shrubland",0.000868275
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,3000,2011,1,"Shrubland",0.001180532
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,2500,2011,1,"Shrubland",0.001700016
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,2000,2011,1,"Shrubland",0.002656389
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,1500,2011,1,"Shrubland",0.004722805
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,1000,2011,1,"Shrubland",0.010627867
"2011_1",2011,1,"Washington","Whitman","Colfax",3,"SW","7/5/11",427.5,356.8,678.9,354.3,46.79528333,-117.4392,0,0,0,0,0,0,0,0,0,81,6,87,18,2,20,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,224,3,227,1,500,2011,1,"Shrubland",0
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,4000,2011,2,"Winter.Wheat",0.418830234
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3500,2011,2,"Winter.Wheat",0.407171001
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3000,2011,2,"Winter.Wheat",0.361859312
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2500,2011,2,"Winter.Wheat",0.364592276
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2000,2011,2,"Winter.Wheat",0.380627217
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,1500,2011,2,"Winter.Wheat",0.39363678
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,1000,2011,2,"Winter.Wheat",0.44992666
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,500,2011,2,"Winter.Wheat",0.510046648
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,4000,2011,2,"Lentils",0.006043078
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3500,2011,2,"Lentils",0.006974818
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3000,2011,2,"Lentils",0.006530817
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2500,2011,2,"Lentils",0.006800958
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2000,2011,2,"Lentils",0.010626948
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,1500,2011,2,"Lentils",0.018071552
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,1000,2011,2,"Lentils",0.019801801
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,500,2011,2,"Lentils",0
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,4000,2011,2,"Peas",0.017018196
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3500,2011,2,"Peas",0.015272432
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3000,2011,2,"Peas",0.01518234
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2500,2011,2,"Peas",0.018702634
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2000,2011,2,"Peas",0.023376791
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,1500,2011,2,"Peas",0.013316955
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,1000,2011,2,"Peas",0.010629261
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,500,2011,2,"Peas",0
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,4000,2011,2,"Barley",0.035275693
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3500,2011,2,"Barley",0.043373431
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3000,2011,2,"Barley",0.051194183
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2500,2011,2,"Barley",0.063270479
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2000,2011,2,"Barley",0.089571909
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,1500,2011,2,"Barley",0.082202717
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,1000,2011,2,"Barley",0.042869914
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,500,2011,2,"Barley",0
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,4000,2011,2,"Spring.Wheat",0.279116522
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3500,2011,2,"Spring.Wheat",0.271909284
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3000,2011,2,"Spring.Wheat",0.304864996
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2500,2011,2,"Spring.Wheat",0.304322068
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2000,2011,2,"Spring.Wheat",0.270063381
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,1500,2011,2,"Spring.Wheat",0.312623731
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,1000,2011,2,"Spring.Wheat",0.254977713
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,500,2011,2,"Spring.Wheat",0.262679056
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,4000,2011,2,"Pasture.Grass",0.049996342
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3500,2011,2,"Pasture.Grass",0.051613787
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3000,2011,2,"Pasture.Grass",0.057206233
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2500,2011,2,"Pasture.Grass",0.056754713
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2000,2011,2,"Pasture.Grass",0.041568435
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,1500,2011,2,"Pasture.Grass",0.037244551
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,1000,2011,2,"Pasture.Grass",0.063775569
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,500,2011,2,"Pasture.Grass",0.083245382
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,4000,2011,2,"Developed.Open.Space",0.018511766
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3500,2011,2,"Developed.Open.Space",0.021026943
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3000,2011,2,"Developed.Open.Space",0.025288747
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2500,2011,2,"Developed.Open.Space",0.026211283
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2000,2011,2,"Developed.Open.Space",0.015482672
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,1500,2011,2,"Developed.Open.Space",0.005630251
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,1000,2011,2,"Developed.Open.Space",0.010629261
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,500,2011,2,"Developed.Open.Space",0
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,4000,2011,2,"Dry.Beans",0.107908079
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3500,2011,2,"Dry.Beans",0.103682665
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3000,2011,2,"Dry.Beans",0.091042312
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2500,2011,2,"Dry.Beans",0.067486583
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2000,2011,2,"Dry.Beans",0.045251033
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,1500,2011,2,"Dry.Beans",0.012506804
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,1000,2011,2,"Dry.Beans",0
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,500,2011,2,"Dry.Beans",0
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,4000,2011,2,"Fallow.Idle.Cropland",0.056746519
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3500,2011,2,"Fallow.Idle.Cropland",0.067821747
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,3000,2011,2,"Fallow.Idle.Cropland",0.076406155
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2500,2011,2,"Fallow.Idle.Cropland",0.088458527
"2011_2",2011,2,"Washington","Whitman","Colfax",3,"WW","7/5/11",427.5,356.8,678.9,354.3,46.79413333,-117.4444167,0,0,0,0,0,0,0,0,0,16,59,75,1,5,6,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,222,18,240,0,2000,2011,2,"Fallow.Idle.Cropland",0.120774877
