"site_year","Year","SiteID.x","State","County","Town","Zone","Crop","Date","cdd","cp","cdd2","cp2","Lat","Long","WDn","WLDn","TotDn","WSg","WLSg","Totsg","WRp","WlRp","TotRp","Wsa","Wlsa","TotSa","WMd","WlMd","TotMd","WRm","WlRm","TotRm","WMfc","MlMfc","TotMfc","Wse","WlSe","TotSe","WAm","WlAm","TotAm","Wri","WlRi","TotRi","TotAph.N","Nymph","TotAph","OThers","X","ring","SiteID.y","X21","X52","X53","X24","X42","X23","X62","X121","X142","X122","X171","X61","X152","X195","X59","X36","X141","X37","X181","X68","X123","X124","X28","X205","X31","X49","X12","X43","X57","X1","X206","X66","X69","X32","X207","X41","X190","X44","X131","X111","X6","X34","X176","X38","X229","X33","X35","X143","X58","X71","X242","X220","X27","X14"
"2011_7",2011,7,"Washington","Walla Walla","Prescott",6,"WW","6/22/11",520.5,256.6,811.2,256.6,46.23008333,-118.6185167,0,0,0,0,0,0,0,1,1,10,28,38,0,5,5,0,0,0,0,2,2,2,1,3,0,0,0,0,0,0,98,0,98,0,55,1000,"2011_7",NA,NA,NA,0.459850271597399,NA,0.0396132539740184,0.393404041953735,0.0573535377459875,NA,0.0143383844366455,0,0,0.0354405102922144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_7",2011,7,"Washington","Walla Walla","Prescott",6,"WW","6/22/11",520.5,256.6,811.2,256.6,46.23008333,-118.6185167,0,0,0,0,0,0,0,1,1,10,28,38,0,5,5,0,0,0,0,2,2,2,1,3,0,0,0,0,0,0,98,0,98,0,56,500,"2011_7",NA,NA,NA,0.455259869212633,NA,0.0430151533097852,0.33266918869333,0,NA,0,0,0,0.169055788784252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_8",2011,8,"Washington","Whitman","Pullman",2,"SW","7/14/11",406.3,460.6,673.65,422.4,46.78181667,-117.0794833,0,0,0,0,0,0,0,1,1,80,14,94,6,2,8,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,214,0,214,0,57,4000,"2011_8",0.00431173083904931,0.0717795379542594,0.00547415548899024,0.400112216064226,0.195997237591098,0.275034486013318,0.0322483000221092,0.00917510928684686,NA,NA,NA,0.0029017073591255,0,NA,0.00296551938097752,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_8",2011,8,"Washington","Whitman","Pullman",2,"SW","7/14/11",406.3,460.6,673.65,422.4,46.78181667,-117.0794833,0,0,0,0,0,0,0,1,1,80,14,94,6,2,8,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,214,0,214,0,58,3500,"2011_8",0.00331013635360637,0.0340184561466497,0.0161167853079573,0.384944076207139,0.219496974031613,0.310412998748105,0.0110522296800292,0.0175483274708795,NA,NA,NA,7.12274870634968e-05,0,NA,0,0.00302878856695766,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_8",2011,8,"Washington","Whitman","Pullman",2,"SW","7/14/11",406.3,460.6,673.65,422.4,46.78181667,-117.0794833,0,0,0,0,0,0,0,1,1,80,14,94,6,2,8,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,214,0,214,0,59,3000,"2011_8",0,0.0318819866137532,4.85542803501459e-05,0.317667861045112,0.2274194956103,0.364928998962205,0.0332843424521265,0.0244362591064731,NA,NA,NA,0,0,NA,0,0.000332501929680108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_8",2011,8,"Washington","Whitman","Pullman",2,"SW","7/14/11",406.3,460.6,673.65,422.4,46.78181667,-117.0794833,0,0,0,0,0,0,0,1,1,80,14,94,6,2,8,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,214,0,214,0,60,2500,"2011_8",0.00226793762959793,0.0262493952040139,0,0.268669412161897,0.25166805901587,0.385906502072823,0.028849962511893,0.0333766760546797,NA,NA,NA,0.00301205534922613,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_8",2011,8,"Washington","Whitman","Pullman",2,"SW","7/14/11",406.3,460.6,673.65,422.4,46.78181667,-117.0794833,0,0,0,0,0,0,0,1,1,80,14,94,6,2,8,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,214,0,214,0,61,2000,"2011_8",0.0146807978485498,0.0404840717859792,0,0.244836200434116,0.222248453560612,0.365289924938646,0.0354709004446012,0.0654119887685851,NA,NA,NA,0.00227475349342669,0,NA,0,0,0.00930290872548362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_8",2011,8,"Washington","Whitman","Pullman",2,"SW","7/14/11",406.3,460.6,673.65,422.4,46.78181667,-117.0794833,0,0,0,0,0,0,0,1,1,80,14,94,6,2,8,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,214,0,214,0,62,1500,"2011_8",0.0285450095106613,0.135417122804209,0,0.172981853664013,0.289649280439308,0.305200251364332,0.0469008090968943,0.00634201833289342,NA,NA,NA,0,0.00856147880200931,NA,0,0,0.00640217598567965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_8",2011,8,"Washington","Whitman","Pullman",2,"SW","7/14/11",406.3,460.6,673.65,422.4,46.78181667,-117.0794833,0,0,0,0,0,0,0,1,1,80,14,94,6,2,8,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,214,0,214,0,63,1000,"2011_8",0.0359991519694173,0.173906982131062,0.0286878483980228,0.214647946354195,0.175977474595822,0.345707187229451,0.0143439241982795,0,NA,NA,NA,0,7.47928622915949e-05,NA,0,0,0.0106546922614592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_8",2011,8,"Washington","Whitman","Pullman",2,"SW","7/14/11",406.3,460.6,673.65,422.4,46.78181667,-117.0794833,0,0,0,0,0,0,0,1,1,80,14,94,6,2,8,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,214,0,214,0,64,500,"2011_8",0.0133864263036586,0.167739032324637,0,0.291255978409958,0.118503057807261,0.409115505154486,0,0,NA,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_9",2011,9,"Washington","Whitman","Pullman",2,"WW","7/14/11",406.3,460.6,673.65,422.4,46.78195,-117.0796667,0,0,0,0,0,0,2,2,4,49,132,181,6,14,20,0,0,0,1,8,9,0,0,0,0,0,0,0,0,0,428,0,428,0,65,4000,"2011_9",0.00431173083904931,0.0717795379542594,0.00547415548899024,0.400112216064226,0.195997237591098,0.275034486013318,0.0322483000221092,0.00917510928684686,NA,NA,NA,0.0029017073591255,0,NA,0.00296551938097752,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_9",2011,9,"Washington","Whitman","Pullman",2,"WW","7/14/11",406.3,460.6,673.65,422.4,46.78195,-117.0796667,0,0,0,0,0,0,2,2,4,49,132,181,6,14,20,0,0,0,1,8,9,0,0,0,0,0,0,0,0,0,428,0,428,0,66,3500,"2011_9",0.00331013635360637,0.0340184561466497,0.0161167853079573,0.384944076207139,0.219496974031613,0.310412998748105,0.0110522296800292,0.0175483274708795,NA,NA,NA,7.12274870634968e-05,0,NA,0,0.00302878856695766,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_9",2011,9,"Washington","Whitman","Pullman",2,"WW","7/14/11",406.3,460.6,673.65,422.4,46.78195,-117.0796667,0,0,0,0,0,0,2,2,4,49,132,181,6,14,20,0,0,0,1,8,9,0,0,0,0,0,0,0,0,0,428,0,428,0,67,3000,"2011_9",0,0.0318819866137532,4.85542803501459e-05,0.317667861045112,0.2274194956103,0.364928998962205,0.0332843424521265,0.0244362591064731,NA,NA,NA,0,0,NA,0,0.000332501929680108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_9",2011,9,"Washington","Whitman","Pullman",2,"WW","7/14/11",406.3,460.6,673.65,422.4,46.78195,-117.0796667,0,0,0,0,0,0,2,2,4,49,132,181,6,14,20,0,0,0,1,8,9,0,0,0,0,0,0,0,0,0,428,0,428,0,68,2500,"2011_9",0.00226793762959793,0.0262493952040139,0,0.268669412161897,0.25166805901587,0.385906502072823,0.028849962511893,0.0333766760546797,NA,NA,NA,0.00301205534922613,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_9",2011,9,"Washington","Whitman","Pullman",2,"WW","7/14/11",406.3,460.6,673.65,422.4,46.78195,-117.0796667,0,0,0,0,0,0,2,2,4,49,132,181,6,14,20,0,0,0,1,8,9,0,0,0,0,0,0,0,0,0,428,0,428,0,69,2000,"2011_9",0.0146807978485498,0.0404840717859792,0,0.244836200434116,0.222248453560612,0.365289924938646,0.0354709004446012,0.0654119887685851,NA,NA,NA,0.00227475349342669,0,NA,0,0,0.00930290872548362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_9",2011,9,"Washington","Whitman","Pullman",2,"WW","7/14/11",406.3,460.6,673.65,422.4,46.78195,-117.0796667,0,0,0,0,0,0,2,2,4,49,132,181,6,14,20,0,0,0,1,8,9,0,0,0,0,0,0,0,0,0,428,0,428,0,70,1500,"2011_9",0.0285450095106613,0.135417122804209,0,0.172981853664013,0.289649280439308,0.305200251364332,0.0469008090968943,0.00634201833289342,NA,NA,NA,0,0.00856147880200931,NA,0,0,0.00640217598567965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_9",2011,9,"Washington","Whitman","Pullman",2,"WW","7/14/11",406.3,460.6,673.65,422.4,46.78195,-117.0796667,0,0,0,0,0,0,2,2,4,49,132,181,6,14,20,0,0,0,1,8,9,0,0,0,0,0,0,0,0,0,428,0,428,0,71,1000,"2011_9",0.0359991519694173,0.173906982131062,0.0286878483980228,0.214647946354195,0.175977474595822,0.345707187229451,0.0143439241982795,0,NA,NA,NA,0,7.47928622915949e-05,NA,0,0,0.0106546922614592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_9",2011,9,"Washington","Whitman","Pullman",2,"WW","7/14/11",406.3,460.6,673.65,422.4,46.78195,-117.0796667,0,0,0,0,0,0,2,2,4,49,132,181,6,14,20,0,0,0,1,8,9,0,0,0,0,0,0,0,0,0,428,0,428,0,72,500,"2011_9",0.0133864263036586,0.167739032324637,0,0.291255978409958,0.118503057807261,0.409115505154486,0,0,NA,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_10",2011,10,"Oregon","Umatilla","Adams",5,"WW","6/22/11",358.2,351.5,631,351.4,45.77558333,-118.5432333,0,0,0,0,0,0,1,12,13,42,82,124,1,14,15,0,0,0,2,22,24,0,0,0,0,0,0,0,0,0,352,26,378,1,73,4000,"2011_10",0.00210960843358463,NA,0.207961513748979,0.524420366139081,NA,0.0106197277662644,NA,0.0291257188958409,NA,0.00894516304249428,0.0117978795547459,0.113152684638781,0.0185491294384884,0.00487710346689669,0,0.040161040455491,NA,0.00863453311545698,0.0168521691875236,0,0.00279336211637225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_10",2011,10,"Oregon","Umatilla","Adams",5,"WW","6/22/11",358.2,351.5,631,351.4,45.77558333,-118.5432333,0,0,0,0,0,0,1,12,13,42,82,124,1,14,15,0,0,0,2,22,24,0,0,0,0,0,0,0,0,0,352,26,378,1,74,3500,"2011_10",0,NA,0.112541786392857,0.483764076226235,NA,0.00430989521458816,NA,0.0400613435933719,NA,0,0.0232370336228649,0.17783218819526,0.0354711823719802,0,0.00330923267878588,0.05350144355342,NA,0.00330923267874366,0.0624189581664618,3.45791024056834e-05,0.000209048203025214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_10",2011,10,"Oregon","Umatilla","Adams",5,"WW","6/22/11",358.2,351.5,631,351.4,45.77558333,-118.5432333,0,0,0,0,0,0,1,12,13,42,82,124,1,14,15,0,0,0,2,22,24,0,0,0,0,0,0,0,0,0,352,26,378,1,75,3000,"2011_10",0,NA,0.0397271916638747,0.596069230898596,NA,0.0108259347529296,NA,0.059377614548374,NA,0,0.0392482195439739,0.0479909270190002,0.0747008277217303,0,0,0.0194097568717112,NA,0,0.104869340496199,0.00778095648361156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_10",2011,10,"Oregon","Umatilla","Adams",5,"WW","6/22/11",358.2,351.5,631,351.4,45.77558333,-118.5432333,0,0,0,0,0,0,1,12,13,42,82,124,1,14,15,0,0,0,2,22,24,0,0,0,0,0,0,0,0,0,352,26,378,1,76,2500,"2011_10",0,NA,0,0.94262281133836,NA,4.72338419162972e-05,NA,0.0284455170422899,NA,0.0143400082748742,0.00471220678674258,0.0050558883141432,0.00328293560438757,0,0,0.000628480241340457,NA,0,0.000864918555945713,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_10",2011,10,"Oregon","Umatilla","Adams",5,"WW","6/22/11",358.2,351.5,631,351.4,45.77558333,-118.5432333,0,0,0,0,0,0,1,12,13,42,82,124,1,14,15,0,0,0,2,22,24,0,0,0,0,0,0,0,0,0,352,26,378,1,77,2000,"2011_10",0,NA,0,0.941123111944962,NA,0,NA,0.0482682888087554,NA,0.00856368191653796,0,0,0.00204491732974474,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_10",2011,10,"Oregon","Umatilla","Adams",5,"WW","6/22/11",358.2,351.5,631,351.4,45.77558333,-118.5432333,0,0,0,0,0,0,1,12,13,42,82,124,1,14,15,0,0,0,2,22,24,0,0,0,0,0,0,0,0,0,352,26,378,1,78,1500,"2011_10",0,NA,0,0.943043518067663,NA,0,NA,0.0517376266855063,NA,0.00521885524683107,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_10",2011,10,"Oregon","Umatilla","Adams",5,"WW","6/22/11",358.2,351.5,631,351.4,45.77558333,-118.5432333,0,0,0,0,0,0,1,12,13,42,82,124,1,14,15,0,0,0,2,22,24,0,0,0,0,0,0,0,0,0,352,26,378,1,79,1000,"2011_10",0,NA,0,1,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_10",2011,10,"Oregon","Umatilla","Adams",5,"WW","6/22/11",358.2,351.5,631,351.4,45.77558333,-118.5432333,0,0,0,0,0,0,1,12,13,42,82,124,1,14,15,0,0,0,2,22,24,0,0,0,0,0,0,0,0,0,352,26,378,1,80,500,"2011_10",0,NA,0,1,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_11",2011,11,"Idaho","Latah","Genesee",1,"SW","7/7/11",377.3,485.1,638.2,485.1,46.64615,-116.8104167,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,18,0,18,0,81,4000,"2011_11",0.00363886405885519,0.126033890315562,0.00954881660011722,0.396466958893324,0.1980169647352,0.130949575388762,0.068802477744747,0.0250855485289177,0.0296790586346134,NA,NA,0,0.0117778450999027,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_11",2011,11,"Idaho","Latah","Genesee",1,"SW","7/7/11",377.3,485.1,638.2,485.1,46.64615,-116.8104167,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,18,0,18,0,82,3500,"2011_11",0.0136773979262344,0.210243105704637,0.00472793965484106,0.41975822417613,0.189428787703142,0.0700285475146267,0.0366661291148104,0.0240171062768318,0.0236338398585045,NA,NA,0,0.0054537588193927,0,0,NA,NA,0.00236516325085031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_11",2011,11,"Idaho","Latah","Genesee",1,"SW","7/7/11",377.3,485.1,638.2,485.1,46.64615,-116.8104167,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,18,0,18,0,83,3000,"2011_11",0.00279989725664323,0.260032916809779,0.00280893612747604,0.393366558038122,0.175278384971654,0.077193212524992,0.0500408511960456,0.0174795863280812,0.0108418911366252,NA,NA,0,0.0101577656105816,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_11",2011,11,"Idaho","Latah","Genesee",1,"SW","7/7/11",377.3,485.1,638.2,485.1,46.64615,-116.8104167,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,18,0,18,0,84,2500,"2011_11",0.00325664739312058,0.243584980286387,0.00940018750242,0.394733686189831,0.1885795104861,0.0593579150186221,0.0455482023719194,0.0254837963022581,0.0191036998238939,NA,NA,0.00629278687910663,0.0046585877463414,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_11",2011,11,"Idaho","Latah","Genesee",1,"SW","7/7/11",377.3,485.1,638.2,485.1,46.64615,-116.8104167,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,18,0,18,0,85,2000,"2011_11",0.0037461892938468,0.221330086297288,0.00682244206002501,0.408843255066519,0.200531180804098,0.0265959635854381,0.0590215064365487,0.0252634435324025,0.019402898491452,NA,NA,0.0237119662420572,0.00366602500628704,0,0.00106504318403668,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_11",2011,11,"Idaho","Latah","Genesee",1,"SW","7/7/11",377.3,485.1,638.2,485.1,46.64615,-116.8104167,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,18,0,18,0,86,1500,"2011_11",0.00593339741990873,0.188925945775458,0.00950688323717759,0.353023732886682,0.254940961948591,0.0521783125892382,0.0716521109198774,0.0488794804567466,0.000160535448584813,NA,NA,0.00136364818050001,0.00583505512335173,0.00354378803688641,0.00405614797699787,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_11",2011,11,"Idaho","Latah","Genesee",1,"SW","7/7/11",377.3,485.1,638.2,485.1,46.64615,-116.8104167,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,18,0,18,0,87,1000,"2011_11",0,0.214074501196608,0.0185861730772904,0.166267772380905,0.259043323825235,0.290376471725597,0.0170362853706156,0.0305179548159203,0,NA,NA,0,0.00107573841985932,0.00302177918797018,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_11",2011,11,"Idaho","Latah","Genesee",1,"SW","7/7/11",377.3,485.1,638.2,485.1,46.64615,-116.8104167,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,18,0,18,0,88,500,"2011_11",0,0.210051022781276,0,0.138243930172675,0.221116239708926,0.312796931055607,0,0.117791876281516,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_12",2011,12,"Idaho","Latah","Genesee",1,"WW","7/7/11",377.3,485.1,638.2,485.1,46.65576667,-116.8083833,0,0,0,0,0,0,0,0,0,31,14,45,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,98,0,98,0,97,4000,"2011_12",0.00363886405885519,0.126033890315562,0.00954881660011722,0.396466958893324,0.1980169647352,0.130949575388762,0.068802477744747,0.0250855485289177,0.0296790586346134,NA,NA,0,0.0117778450999027,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_12",2011,12,"Idaho","Latah","Genesee",1,"WW","7/7/11",377.3,485.1,638.2,485.1,46.65576667,-116.8083833,0,0,0,0,0,0,0,0,0,31,14,45,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,98,0,98,0,98,3500,"2011_12",0.0136773979262344,0.210243105704637,0.00472793965484106,0.41975822417613,0.189428787703142,0.0700285475146267,0.0366661291148104,0.0240171062768318,0.0236338398585045,NA,NA,0,0.0054537588193927,0,0,NA,NA,0.00236516325085031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_12",2011,12,"Idaho","Latah","Genesee",1,"WW","7/7/11",377.3,485.1,638.2,485.1,46.65576667,-116.8083833,0,0,0,0,0,0,0,0,0,31,14,45,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,98,0,98,0,99,3000,"2011_12",0.00279989725664323,0.260032916809779,0.00280893612747604,0.393366558038122,0.175278384971654,0.077193212524992,0.0500408511960456,0.0174795863280812,0.0108418911366252,NA,NA,0,0.0101577656105816,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_12",2011,12,"Idaho","Latah","Genesee",1,"WW","7/7/11",377.3,485.1,638.2,485.1,46.65576667,-116.8083833,0,0,0,0,0,0,0,0,0,31,14,45,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,98,0,98,0,100,2500,"2011_12",0.00325664739312058,0.243584980286387,0.00940018750242,0.394733686189831,0.1885795104861,0.0593579150186221,0.0455482023719194,0.0254837963022581,0.0191036998238939,NA,NA,0.00629278687910663,0.0046585877463414,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
