site_year,Year,Date,CDD,CP,PrecipZone,ringfinal,Lat,Long,Spring Wheat,Winter Wheat,allwheat,Fallow,AllCereal ,AllGrasslands,AllLegumes,LULCRich,LULCSimD,LULCeven,AphRich,AphSimD,AphAbund,Apheven,TotAph,Mfc,TotAphNoMfc,RelAbundMfc,month,JulianDate,TotDn,Totsg,TotRp,TotSa,TotMd,TotRm,TotMfc,TotSe,TotAm,TotRi
2011_36,2011,6/17/2011,423.5,293.2,Medium,500,47.20001667,-117.5173167,0,0.627148256,0.627148256,0,0,0.220797807,0,4,0.550690203,0.738854728,3,0.168962351,33,0.329862582,41,present,40,2.43902439,June,168,0,0,2,30,0,0,1,0,0,0
2011_36,2011,6/17/2011,423.5,293.2,Medium,1000,47.20001667,-117.5173167,0.026102261,0.531883118,0.557985379,0,0.059461223,0.255354395,0,7,0.670896214,0.753568383,3,0.168962351,33,0.329862582,41,present,40,2.43902439,June,168,0,0,2,30,0,0,1,0,0,0
2011_36,2011,6/17/2011,423.5,293.2,Medium,1500,47.20001667,-117.5173167,0.014881057,0.384045945,0.398927002,0,0.124965532,0.359954839,0.014036113,12,0.739657322,0.670324393,3,0.168962351,33,0.329862582,41,present,40,2.43902439,June,168,0,0,2,30,0,0,1,0,0,0
2011_36,2011,6/17/2011,423.5,293.2,Medium,2000,47.20001667,-117.5173167,0.038737075,0.318029944,0.356767019,0,0.12098661,0.242755697,0.014588817,11,0.805610837,0.777526852,3,0.168962351,33,0.329862582,41,present,40,2.43902439,June,168,0,0,2,30,0,0,1,0,0,0
2011_36,2011,6/17/2011,423.5,293.2,Medium,2500,47.20001667,-117.5173167,0.185435627,0.21775769,0.403193317,0,0.155223965,0.198459782,0,10,0.843575371,0.865650904,3,0.168962351,33,0.329862582,41,present,40,2.43902439,June,168,0,0,2,30,0,0,1,0,0,0
2011_36,2011,6/17/2011,423.5,293.2,Medium,3000,47.20001667,-117.5173167,0.140605025,0.245110902,0.385715927,0,0.196933716,0.174997417,0.00782427,11,0.839228685,0.836679637,3,0.168962351,33,0.329862582,41,present,40,2.43902439,June,168,0,0,2,30,0,0,1,0,0,0
2011_36,2011,6/17/2011,423.5,293.2,Medium,3500,47.20001667,-117.5173167,0.083166083,0.273152865,0.356318948,0.003309667,0.223832706,0.249995457,0.009929,14,0.811933881,0.719692001,3,0.168962351,33,0.329862582,41,present,40,2.43902439,June,168,0,0,2,30,0,0,1,0,0,0
2011_36,2011,6/17/2011,423.5,293.2,Medium,4000,47.20001667,-117.5173167,0.071153081,0.269998504,0.341151585,0.041166582,0.180859662,0.309526655,0.006001744,12,0.803211351,0.752612896,3,0.168962351,33,0.329862582,41,present,40,2.43902439,June,168,0,0,2,30,0,0,1,0,0,0
2011_38,2011,7/11/2011,576,447.7,High,500,46.11261667,-116.2855833,0,0.865143614,0.865143614,0,0,0,0,2,0.233340282,0.570196777,2,0.1171875,16,0.337046999,21,present,20,4.761904762,July,192,0,0,0,15,0,0,1,0,0,0
2011_38,2011,7/11/2011,576,447.7,High,1000,46.11261667,-116.2855833,0,0.851608828,0.851608828,0.106618969,0,0,0,3,0.261649884,0.462358436,2,0.1171875,16,0.337046999,21,present,20,4.761904762,July,192,0,0,0,15,0,0,1,0,0,0
2011_38,2011,7/11/2011,576,447.7,High,1500,46.11261667,-116.2855833,0,0.682314087,0.682314087,0.235698714,0.003034985,0,0.032572843,7,0.477013997,0.47319776,2,0.1171875,16,0.337046999,21,present,20,4.761904762,July,192,0,0,0,15,0,0,1,0,0,0
2011_38,2011,7/11/2011,576,447.7,High,2000,46.11261667,-116.2855833,0,0.550766362,0.550766362,0.314569024,0.065966075,0.007185596,0.025963476,8,0.593820652,0.569733167,2,0.1171875,16,0.337046999,21,present,20,4.761904762,July,192,0,0,0,15,0,0,1,0,0,0
2011_38,2011,7/11/2011,576,447.7,High,2500,46.11261667,-116.2855833,0,0.327724006,0.327724006,0.502916694,0.08498221,0.035718013,0.004782576,8,0.63100427,0.60181036,2,0.1171875,16,0.337046999,21,present,20,4.761904762,July,192,0,0,0,15,0,0,1,0,0,0
2011_38,2011,7/11/2011,576,447.7,High,3000,46.11261667,-116.2855833,0.003658114,0.343978223,0.347636337,0.42831737,0.112292317,0.065760064,0,8,0.68004532,0.649112849,2,0.1171875,16,0.337046999,21,present,20,4.761904762,July,192,0,0,0,15,0,0,1,0,0,0
2011_38,2011,7/11/2011,576,447.7,High,3500,46.11261667,-116.2855833,0.073632172,0.358963141,0.432595313,0.352349213,0.079832494,0.050705986,0,9,0.728555698,0.709320639,2,0.1171875,16,0.337046999,21,present,20,4.761904762,July,192,0,0,0,15,0,0,1,0,0,0
2011_38,2011,7/11/2011,576,447.7,High,4000,46.11261667,-116.2855833,0.149398027,0.351423481,0.500821508,0.1878065,0.076372247,0.115462086,0.028211797,12,0.794631879,0.734596921,2,0.1171875,16,0.337046999,21,present,20,4.761904762,July,192,0,0,0,15,0,0,1,0,0,0
2011_39,2011,6/21/2011,627.6,395.9,High,500,45.8727,-118.3536,0,0.481191257,0.481191257,0.518808743,0,0,0,2,0.499292462,0.998259086,4,0.555920526,158,0.675957043,165,present,105,36.36363636,June,172,0,0,3,86,9,0,60,0,0,0
2011_39,2011,6/21/2011,627.6,395.9,High,1000,45.8727,-118.3536,0,0.568758472,0.568758472,0.431240735,0,7.93E-07,0,3,0.490545229,0.622117221,4,0.555920526,158,0.675957043,165,present,105,36.36363636,June,172,0,0,3,86,9,0,60,0,0,0
2011_39,2011,6/21/2011,627.6,395.9,High,1500,45.8727,-118.3536,0,0.619025269,0.619025269,0.2970662,0,0.034764659,0,4,0.524935687,0.665193097,4,0.555920526,158,0.675957043,165,present,105,36.36363636,June,172,0,0,3,86,9,0,60,0,0,0
2011_39,2011,6/21/2011,627.6,395.9,High,2000,45.8727,-118.3536,0,0.589555736,0.589555736,0.337845588,0,0.061709911,0,4,0.534357714,0.648540687,4,0.555920526,158,0.675957043,165,present,105,36.36363636,June,172,0,0,3,86,9,0,60,0,0,0
2011_39,2011,6/21/2011,627.6,395.9,High,2500,45.8727,-118.3536,0,0.538314717,0.538314717,0.365949444,0,0.012590838,0,5,0.571891718,0.627997239,4,0.555920526,158,0.675957043,165,present,105,36.36363636,June,172,0,0,3,86,9,0,60,0,0,0
2011_39,2011,6/21/2011,627.6,395.9,High,3000,45.8727,-118.3536,0,0.489541555,0.489541555,0.322342859,0,0.015095012,0,5,0.632768407,0.712075128,4,0.555920526,158,0.675957043,165,present,105,36.36363636,June,172,0,0,3,86,9,0,60,0,0,0
2011_39,2011,6/21/2011,627.6,395.9,High,3500,45.8727,-118.3536,0,0.416105318,0.416105318,0.289707293,0,0.027722803,0,5,0.694220763,0.814095735,4,0.555920526,158,0.675957043,165,present,105,36.36363636,June,172,0,0,3,86,9,0,60,0,0,0
2011_39,2011,6/21/2011,627.6,395.9,High,4000,45.8727,-118.3536,0,0.352641087,0.352641087,0.183516861,0.027004689,0.066225729,0.013536168,11,0.754398932,0.678033775,4,0.555920526,158,0.675957043,165,present,105,36.36363636,June,172,0,0,3,86,9,0,60,0,0,0
2011_41,2011,6/9/2011,493.25,160,Medium,500,45.59155,-120.7765333,0,0.837999996,0.837999996,0,0.16176882,0,0,3,0.271586802,0.404676349,1,0,10,0,10,absent,10,0,June,160,0,0,0,10,0,0,0,0,0,0
2011_41,2011,6/9/2011,493.25,160,Medium,1000,45.59155,-120.7765333,9.64E-05,0.662266769,0.662363169,0.041532567,0.219190693,0,0,6,0.507514014,0.542954945,1,0,10,0,10,absent,10,0,June,160,0,0,0,10,0,0,0,0,0,0
2011_41,2011,6/9/2011,493.25,160,Medium,1500,45.59155,-120.7765333,0.009086867,0.513118902,0.522205769,0.215913447,0.222576126,0,0,5,0.638922817,0.73164691,1,0,10,0,10,absent,10,0,June,160,0,0,0,10,0,0,0,0,0,0
2011_41,2011,6/9/2011,493.25,160,Medium,2000,45.59155,-120.7765333,0.03030646,0.413015599,0.443322059,0.345419135,0.176774296,0,0,6,0.67722336,0.714962357,1,0,10,0,10,absent,10,0,June,160,0,0,0,10,0,0,0,0,0,0
2011_41,2011,6/9/2011,493.25,160,Medium,2500,45.59155,-120.7765333,0,0.373411334,0.373411334,0.457780473,0.13499323,0.00954548,0,6,0.632337181,0.638970216,1,0,10,0,10,absent,10,0,June,160,0,0,0,10,0,0,0,0,0,0
2011_41,2011,6/9/2011,493.25,160,Medium,3000,45.59155,-120.7765333,0,0.357859113,0.357859113,0.534045882,0.098857386,0,0,5,0.576915379,0.609493269,1,0,10,0,10,absent,10,0,June,160,0,0,0,10,0,0,0,0,0,0
2011_41,2011,6/9/2011,493.25,160,Medium,3500,45.59155,-120.7765333,0,0.320692577,0.320692577,0.577102234,0.083322204,0,0,6,0.556918398,0.543148564,1,0,10,0,10,absent,10,0,June,160,0,0,0,10,0,0,0,0,0,0
2011_41,2011,6/9/2011,493.25,160,Medium,4000,45.59155,-120.7765333,0.003005997,0.348041658,0.351047655,0.512951151,0.072487608,0,0.012023988,8,0.608796985,0.558071488,1,0,10,0,10,absent,10,0,June,160,0,0,0,10,0,0,0,0,0,0
2011_42,2011,6/9/2011,506.15,208.7,Medium,500,45.21981667,-121.1361,0,0.786162723,0.786162723,0,0.149626812,0.020252776,0.043957689,5,0.364984449,0.477850508,4,0.46366782,17,0.638485777,17,present,14,17.64705882,June,160,1,0,1,12,0,0,3,0,0,0
2011_42,2011,6/9/2011,506.15,208.7,Medium,1000,45.21981667,-121.1361,0.022007147,0.538884504,0.560891651,0.018473371,0.265830839,0.022013618,0.02853339,10,0.65157412,0.641797152,4,0.46366782,17,0.638485777,17,present,14,17.64705882,June,160,1,0,1,12,0,0,3,0,0,0
2011_42,2011,6/9/2011,506.15,208.7,Medium,1500,45.21981667,-121.1361,0.146967443,0.31888115,0.465848593,0.201019272,0.266624175,0.008596917,0,9,0.763832968,0.720475817,4,0.46366782,17,0.638485777,17,present,14,17.64705882,June,160,1,0,1,12,0,0,3,0,0,0
2011_42,2011,6/9/2011,506.15,208.7,Medium,2000,45.21981667,-121.1361,0.195228232,0.223699929,0.418928161,0.211199664,0.312849517,0,0,6,0.767349336,0.860291682,4,0.46366782,17,0.638485777,17,present,14,17.64705882,June,160,1,0,1,12,0,0,3,0,0,0
2011_42,2011,6/9/2011,506.15,208.7,Medium,2500,45.21981667,-121.1361,0.25340464,0.078384751,0.331789391,0.203296554,0.207826981,0,0,9,0.790523502,0.756346272,4,0.46366782,17,0.638485777,17,present,14,17.64705882,June,160,1,0,1,12,0,0,3,0,0,0
2011_42,2011,6/9/2011,506.15,208.7,Medium,3000,45.21981667,-121.1361,0.326752839,0.072920004,0.399672843,0.209060117,0.065223199,0.003902151,0,11,0.759570351,0.676991927,4,0.46366782,17,0.638485777,17,present,14,17.64705882,June,160,1,0,1,12,0,0,3,0,0,0
2011_42,2011,6/9/2011,506.15,208.7,Medium,3500,45.21981667,-121.1361,0.238697035,0.039125377,0.277822412,0.128808627,0.084453749,0,0,13,0.804073688,0.745262203,4,0.46366782,17,0.638485777,17,present,14,17.64705882,June,160,1,0,1,12,0,0,3,0,0,0
2011_42,2011,6/9/2011,506.15,208.7,Medium,4000,45.21981667,-121.1361,0.186832407,0.081929619,0.268762026,0.208650075,0.115149021,0,0,10,0.772883124,0.728131393,4,0.46366782,17,0.638485777,17,present,14,17.64705882,June,160,1,0,1,12,0,0,3,0,0,0
2011_43,2011,6/15/2011,453.9,185.9,Medium,500,47.73941667,-119.3421,0,0.614741919,0.614741919,0.341743481,0,0,0,3,0.503410246,0.730187226,1,0,17,0,22,absent,22,0,June,166,0,0,0,17,0,0,0,0,0,0
2011_43,2011,6/15/2011,453.9,185.9,Medium,1000,47.73941667,-119.3421,0.008283284,0.497100467,0.505383751,0.396458251,0,0.061268266,0,6,0.591176086,0.597929406,1,0,17,0,22,absent,22,0,June,166,0,0,0,17,0,0,0,0,0,0
2011_43,2011,6/15/2011,453.9,185.9,Medium,1500,47.73941667,-119.3421,0.02087677,0.241606215,0.262482985,0.239011801,0,0.328503647,0,6,0.761502567,0.864796472,1,0,17,0,22,absent,22,0,June,166,0,0,0,17,0,0,0,0,0,0
2011_43,2011,6/15/2011,453.9,185.9,Medium,2000,47.73941667,-119.3421,0.004148503,0.183544195,0.187692698,0.218517193,0,0.382307648,0,6,0.741438139,0.81772883,1,0,17,0,22,absent,22,0,June,166,0,0,0,17,0,0,0,0,0,0
2011_43,2011,6/15/2011,453.9,185.9,Medium,2500,47.73941667,-119.3421,0.01603677,0.189230536,0.205267306,0.321184652,0,0.348385645,0,6,0.729168532,0.803601588,1,0,17,0,22,absent,22,0,June,166,0,0,0,17,0,0,0,0,0,0
2011_43,2011,6/15/2011,453.9,185.9,Medium,3000,47.73941667,-119.3421,0.024355049,0.178611481,0.20296653,0.241146076,0,0.407992041,0,6,0.725264341,0.803854063,1,0,17,0,22,absent,22,0,June,166,0,0,0,17,0,0,0,0,0,0
2011_43,2011,6/15/2011,453.9,185.9,Medium,3500,47.73941667,-119.3421,0.080802868,0.135070438,0.215873306,0.240931548,0,0.411373014,0,6,0.732599207,0.82581058,1,0,17,0,22,absent,22,0,June,166,0,0,0,17,0,0,0,0,0,0
2011_43,2011,6/15/2011,453.9,185.9,Medium,4000,47.73941667,-119.3421,0.100076225,0.103783436,0.203859661,0.302905034,0,0.412216857,0,6,0.712380048,0.795892181,1,0,17,0,22,absent,22,0,June,166,0,0,0,17,0,0,0,0,0,0
2011_44,2011,6/10/2011,382.4,156.6,Medium,500,45.48415,-120.7181,0.012316603,0.801652179,0.813968782,0,0.034413694,0,0,5,0.333581685,0.399654374,4,0.541420118,26,0.702949175,30,present,23,23.33333333,June,161,0,0,2,16,1,0,7,0,0,0
2011_44,2011,6/10/2011,382.4,156.6,Medium,1000,45.48415,-120.7181,0.010290469,0.332087078,0.342377547,0.144056722,0.12389245,0,0.010038367,8,0.765309781,0.778734525,4,0.541420118,26,0.702949175,30,present,23,23.33333333,June,161,0,0,2,16,1,0,7,0,0,0
2011_44,2011,6/10/2011,382.4,156.6,Medium,1500,45.48415,-120.7181,0,0.123416004,0.123416004,0.340101114,0.031241977,0,0.00850938,8,0.693424195,0.668352224,4,0.541420118,26,0.702949175,30,present,23,23.33333333,June,161,0,0,2,16,1,0,7,0,0,0
2011_44,2011,6/10/2011,382.4,156.6,Medium,2000,45.48415,-120.7181,0.011887652,0.060497464,0.072385116,0.432089673,0.045329473,0.006139266,0.051027592,13,0.739096831,0.672064654,4,0.541420118,26,0.702949175,30,present,23,23.33333333,June,161,0,0,2,16,1,0,7,0,0,0
2011_44,2011,6/10/2011,382.4,156.6,Medium,2500,45.48415,-120.7181,0.006570581,0.115631108,0.122201689,0.48409538,0.027405134,0.004830595,0.004773015,12,0.693555461,0.609333058,4,0.541420118,26,0.702949175,30,present,23,23.33333333,June,161,0,0,2,16,1,0,7,0,0,0
2011_44,2011,6/10/2011,382.4,156.6,Medium,3000,45.48415,-120.7181,0.01855343,0.16339352,0.18194695,0.559839989,0.011022997,0.003857071,0.003993203,10,0.63905145,0.610622749,4,0.541420118,26,0.702949175,30,present,23,23.33333333,June,161,0,0,2,16,1,0,7,0,0,0
2011_44,2011,6/10/2011,382.4,156.6,Medium,3500,45.48415,-120.7181,0.008852476,0.110153769,0.119006245,0.572652904,0,0.008093538,0.006530533,9,0.63055591,0.632576508,4,0.541420118,26,0.702949175,30,present,23,23.33333333,June,161,0,0,2,16,1,0,7,0,0,0
2011_44,2011,6/10/2011,382.4,156.6,Medium,4000,45.48415,-120.7181,0.000763267,0.139150778,0.139914045,0.485806236,0.002414412,0.018787534,0.002997203,11,0.687724375,0.611148796,4,0.541420118,26,0.702949175,30,present,23,23.33333333,June,161,0,0,2,16,1,0,7,0,0,0
2011_52,2011,6/10/2011,382.4,156.6,Medium,500,45.48415,-120.7181,0.043530439,0.286558987,0.330089426,0.043530439,0,0,0.002237278,7,0.768493132,0.816147653,4,0.666179693,37,0.86529837,155,present,142,8.387096774,June,161,0,0,33,52,36,0,13,0,0,0
2011_52,2011,6/10/2011,382.4,156.6,Medium,1000,45.48415,-120.7181,0.043259652,0.429348766,0.472608418,0.233807659,0.010808714,0,0.041996306,9,0.72509935,0.713636081,4,0.666179693,37,0.86529837,155,present,142,8.387096774,June,161,0,0,33,52,36,0,13,0,0,0
2011_52,2011,6/10/2011,382.4,156.6,Medium,1500,45.48415,-120.7181,0.025784289,0.56051276,0.586297049,0.340347929,0.010757703,0,0.000250637,7,0.566246877,0.531596477,4,0.666179693,37,0.86529837,155,present,142,8.387096774,June,161,0,0,33,52,36,0,13,0,0,0
2011_52,2011,6/10/2011,382.4,156.6,Medium,2000,45.48415,-120.7181,0.012164585,0.56000238,0.572166965,0.396697778,0,0,0,5,0.528218129,0.53962827,4,0.666179693,37,0.86529837,155,present,142,8.387096774,June,161,0,0,33,52,36,0,13,0,0,0
2011_52,2011,6/10/2011,382.4,156.6,Medium,2500,45.48415,-120.7181,0.00010465,0.518613232,0.518717882,0.450801364,0,0,0.004781051,5,0.527135102,0.509608116,4,0.666179693,37,0.86529837,155,present,142,8.387096774,June,161,0,0,33,52,36,0,13,0,0,0
2011_52,2011,6/10/2011,382.4,156.6,Medium,3000,45.48415,-120.7181,0,0.47475847,0.47475847,0.469086708,0,0,0.003910742,5,0.552195356,0.55823064,4,0.666179693,37,0.86529837,155,present,142,8.387096774,June,161,0,0,33,52,36,0,13,0,0,0
2011_52,2011,6/10/2011,382.4,156.6,Medium,3500,45.48415,-120.7181,0,0.478376761,0.478376761,0.474121185,0.001769001,0,0,6,0.544721696,0.489507602,4,0.666179693,37,0.86529837,155,present,142,8.387096774,June,161,0,0,33,52,36,0,13,0,0,0
2011_52,2011,6/10/2011,382.4,156.6,Medium,4000,45.48415,-120.7181,0,0.429976778,0.429976778,0.5176527,0.004088499,0,0,7,0.5460126,0.470302424,4,0.666179693,37,0.86529837,155,present,142,8.387096774,June,161,0,0,33,52,36,0,13,0,0,0
2011_56,2011,6/21/2011,798.9,257.2,Medium,500,46.12286667,-118.6851833,0,0.657444604,0.657444604,0.315525205,0,0,0,3,0.467479806,0.670909538,4,0.472222222,72,0.633420832,181,present,167,7.73480663,June,172,0,0,2,50,6,0,14,0,0,0
2011_56,2011,6/21/2011,798.9,257.2,Medium,1000,46.12286667,-118.6851833,0,0.519291163,0.519291163,0.421489575,0,0.01157595,0,5,0.551316882,0.579029618,4,0.472222222,72,0.633420832,181,present,167,7.73480663,June,172,0,0,2,50,6,0,14,0,0,0
2011_56,2011,6/21/2011,798.9,257.2,Medium,1500,46.12286667,-118.6851833,0.008615646,0.47114565,0.479761296,0.453206081,0,0.001682124,0,6,0.5703876,0.551433925,4,0.472222222,72,0.633420832,181,present,167,7.73480663,June,172,0,0,2,50,6,0,14,0,0,0
2011_56,2011,6/21/2011,798.9,257.2,Medium,2000,46.12286667,-118.6851833,0,0.493380097,0.493380097,0.466095908,0,0.00624129,0,5,0.538703913,0.543876132,4,0.472222222,72,0.633420832,181,present,167,7.73480663,June,172,0,0,2,50,6,0,14,0,0,0
2011_56,2011,6/21/2011,798.9,257.2,Medium,2500,46.12286667,-118.6851833,0,0.482024749,0.482024749,0.480106426,0,0.004709545,0,5,0.536490574,0.535835482,4,0.472222222,72,0.633420832,181,present,167,7.73480663,June,172,0,0,2,50,6,0,14,0,0,0
2011_56,2011,6/21/2011,798.9,257.2,Medium,3000,46.12286667,-118.6851833,0,0.486652399,0.486652399,0.428267964,0,0.025365573,0,5,0.576419782,0.621031006,4,0.472222222,72,0.633420832,181,present,167,7.73480663,June,172,0,0,2,50,6,0,14,0,0,0
2011_56,2011,6/21/2011,798.9,257.2,Medium,3500,46.12286667,-118.6851833,0,0.449218397,0.449218397,0.417785034,0,0.068923426,0,5,0.61606605,0.693125617,4,0.472222222,72,0.633420832,181,present,167,7.73480663,June,172,0,0,2,50,6,0,14,0,0,0
2011_56,2011,6/21/2011,798.9,257.2,Medium,4000,46.12286667,-118.6851833,0.003025822,0.433771148,0.43679697,0.455906834,0,0.0631897,0,6,0.598652926,0.598146073,4,0.472222222,72,0.633420832,181,present,167,7.73480663,June,172,0,0,2,50,6,0,14,0,0,0
2011_57,2011,6/10/2011,444.9,185.1,Medium,500,45.37408333,-120.4315667,0,0.640196477,0.640196477,0.048063012,0,0,0,4,0.521067566,0.683857383,4,0.58382643,39,0.776513657,41,present,18,56.09756098,June,161,0,0,8,6,2,0,23,0,0,0
2011_57,2011,6/10/2011,444.9,185.1,Medium,1000,45.37408333,-120.4315667,0,0.487085318,0.487085318,0.049469149,0,0,0.023490272,5,0.585441032,0.645474887,4,0.58382643,39,0.776513657,41,present,18,56.09756098,June,161,0,0,8,6,2,0,23,0,0,0
2011_57,2011,6/10/2011,444.9,185.1,Medium,1500,45.37408333,-120.4315667,0,0.461121527,0.461121527,0.114470902,0,0,0.022180527,5,0.625235518,0.700111649,4,0.58382643,39,0.776513657,41,present,18,56.09756098,June,161,0,0,8,6,2,0,23,0,0,0
2011_57,2011,6/10/2011,444.9,185.1,Medium,2000,45.37408333,-120.4315667,0,0.40355622,0.40355622,0.091653677,0,0,0.032386694,5,0.61365816,0.682469374,4,0.58382643,39,0.776513657,41,present,18,56.09756098,June,161,0,0,8,6,2,0,23,0,0,0
2011_57,2011,6/10/2011,444.9,185.1,Medium,2500,45.37408333,-120.4315667,0,0.341669705,0.341669705,0.074115107,0,0,0.020408917,5,0.566885057,0.620283253,4,0.58382643,39,0.776513657,41,present,18,56.09756098,June,161,0,0,8,6,2,0,23,0,0,0
2011_57,2011,6/10/2011,444.9,185.1,Medium,3000,45.37408333,-120.4315667,0,0.343649199,0.343649199,0.072113246,0,0,0.000931179,4,0.536457712,0.632949264,4,0.58382643,39,0.776513657,41,present,18,56.09756098,June,161,0,0,8,6,2,0,23,0,0,0
2011_57,2011,6/10/2011,444.9,185.1,Medium,3500,45.37408333,-120.4315667,0,0.301289655,0.301289655,0.095547247,0,0,0,4,0.539394362,0.654449281,4,0.58382643,39,0.776513657,41,present,18,56.09756098,June,161,0,0,8,6,2,0,23,0,0,0
2011_57,2011,6/10/2011,444.9,185.1,Medium,4000,45.37408333,-120.4315667,0,0.306434785,0.306434785,0.064646032,0,0,0,4,0.507196693,0.603136165,4,0.58382643,39,0.776513657,41,present,18,56.09756098,June,161,0,0,8,6,2,0,23,0,0,0
2011_58,2011,6/9/2011,513.7,211.8,Medium,500,45.53793333,-121.0150833,0,0.935127261,0.935127261,0,0,0,0,3,0.123277892,0.25726335,5,0.624426079,33,0.749106065,33,present,15,54.54545455,June,160,1,0,8,4,2,0,18,0,0,0
2011_58,2011,6/9/2011,513.7,211.8,Medium,1000,45.53793333,-121.0150833,0,0.717372171,0.717372171,0.206119972,0,0.014355632,0,5,0.439968478,0.513654408,5,0.624426079,33,0.749106065,33,present,15,54.54545455,June,160,1,0,8,4,2,0,18,0,0,0
2011_58,2011,6/9/2011,513.7,211.8,Medium,1500,45.53793333,-121.0150833,0,0.616420361,0.616420361,0.355148087,0,0,0,4,0.493296748,0.56202867,5,0.624426079,33,0.749106065,33,present,15,54.54545455,June,160,1,0,8,4,2,0,18,0,0,0
2011_58,2011,6/9/2011,513.7,211.8,Medium,2000,45.53793333,-121.0150833,0,0.569290491,0.569290491,0.401351047,0,0,0,3,0.513963755,0.719508537,5,0.624426079,33,0.749106065,33,present,15,54.54545455,June,160,1,0,8,4,2,0,18,0,0,0
2011_58,2011,6/9/2011,513.7,211.8,Medium,2500,45.53793333,-121.0150833,0,0.434883475,0.434883475,0.543158646,0.00229549,0.000101692,0,6,0.515482872,0.439454204,5,0.624426079,33,0.749106065,33,present,15,54.54545455,June,160,1,0,8,4,2,0,18,0,0,0
2011_58,2011,6/9/2011,513.7,211.8,Medium,3000,45.53793333,-121.0150833,0,0.344171101,0.344171101,0.590799314,0.005928048,0.015747317,0.006344578,8,0.531453973,0.459612349,5,0.624426079,33,0.749106065,33,present,15,54.54545455,June,160,1,0,8,4,2,0,18,0,0,0
2011_58,2011,6/9/2011,513.7,211.8,Medium,3500,45.53793333,-121.0150833,0,0.332788202,0.332788202,0.551985872,0.003074619,0.004965104,0.007839704,9,0.580958799,0.50816939,5,0.624426079,33,0.749106065,33,present,15,54.54545455,June,160,1,0,8,4,2,0,18,0,0,0
2011_58,2011,6/9/2011,513.7,211.8,Medium,4000,45.53793333,-121.0150833,0,0.341849379,0.341849379,0.522337397,0.000205978,0.021975312,0.00767387,9,0.604970789,0.532542513,5,0.624426079,33,0.749106065,33,present,15,54.54545455,June,160,1,0,8,4,2,0,18,0,0,0
2011_59,2011,6/22/2011,722.5,118.1,low,500,46.15816667,-119.6565,0,1,1,0,0,0,0,1,0,0,5,0.328168283,152,0.415599542,234,present,232,0.854700855,June,173,18,0,0,123,8,0,2,0,1,0
2011_59,2011,6/22/2011,722.5,118.1,low,1000,46.15816667,-119.6565,0,1,1,0,0,0,0,1,0,0,5,0.328168283,152,0.415599542,234,present,232,0.854700855,June,173,18,0,0,123,8,0,2,0,1,0
